1000	0.0000000000e+00
2000	0.0000000000e+00
3000	0.0000000000e+00
4000	0.0000000000e+00
5000	9.9900000000e-04
6000	1.0000000000e-03
7000	0.0000000000e+00
8000	0.0000000000e+00
9000	0.0000000000e+00
10000	0.0000000000e+00
11000	0.0000000000e+00
12000	0.0000000000e+00
13000	1.0010000000e-03
14000	1.0000000000e-03
15000	9.9900000000e-04
16000	1.0030000000e-03
17000	9.9900000000e-04
18000	9.9900000000e-04
19000	1.0000000000e-03
20000	1.0000000000e-03
21000	2.0020000000e-03
22000	2.0030000000e-03
23000	1.0000000000e-03
24000	1.0000000000e-03
25000	9.9900000000e-04
26000	1.9970000000e-03
27000	1.0000000000e-03
28000	2.0000000000e-03
29000	2.0040000000e-03
30000	2.0000000000e-03
31000	1.9980000000e-03
32000	2.0040000000e-03
33000	2.9980000000e-03
34000	3.0010000000e-03
35000	1.0000000000e-03
36000	3.0000000000e-03
37000	2.9990000000e-03
38000	1.9980000000e-03
39000	2.0010000000e-03
40000	3.0040000000e-03
41000	2.9980000000e-03
42000	2.0050000000e-03
43000	3.0010000000e-03
44000	3.0040000000e-03
45000	3.0000000000e-03
46000	3.0000000000e-03
47000	2.9970000000e-03
48000	4.0040000000e-03
49000	3.0010000000e-03
50000	3.0030000000e-03
51000	4.9980000000e-03
52000	4.0020000000e-03
53000	3.0000000000e-03
54000	2.9960000000e-03
55000	3.0040000000e-03
56000	2.9970000000e-03
57000	4.0010000000e-03
58000	4.0000000000e-03
59000	3.5080000000e-03
60000	4.0050000000e-03
61000	3.9990000000e-03
62000	3.9990000000e-03
63000	5.0020000000e-03
64000	3.9950000000e-03
65000	4.9990000000e-03
66000	6.0000000000e-03
67000	4.0010000000e-03
68000	5.0000000000e-03
69000	3.9940000000e-03
70000	4.0000000000e-03
71000	4.0010000000e-03
72000	5.0010000000e-03
73000	4.9990000000e-03
74000	4.9980000000e-03
75000	5.5080000000e-03
76000	5.0020000000e-03
77000	5.9980000000e-03
78000	5.0000000000e-03
79000	5.0000000000e-03
80000	4.9990000000e-03
81000	6.9980000000e-03
82000	6.0020000000e-03
83000	6.0000000000e-03
84000	6.0040000000e-03
85000	6.0020000000e-03
86000	6.0000000000e-03
87000	6.9990000000e-03
88000	7.0000000000e-03
89000	5.9980000000e-03
90000	6.0000000000e-03
91000	6.0030000000e-03
92000	5.9950000000e-03
93000	8.0010000000e-03
94000	6.0030000000e-03
95000	8.0010000000e-03
96000	6.0000000000e-03
97000	7.0020000000e-03
98000	6.0000000000e-03
99000	7.0010000000e-03
100000	6.5090000000e-03
101000	7.0000000000e-03
102000	7.0010000000e-03
103000	7.0010000000e-03
104000	6.9990000000e-03
105000	8.0000000000e-03
106000	8.0000000000e-03
107000	8.0000000000e-03
108000	7.0010000000e-03
109000	6.9980000000e-03
110000	8.0010000000e-03
111000	7.5090000000e-03
112000	8.0000000000e-03
113000	8.0010000000e-03
114000	8.0010000000e-03
115000	7.9990000000e-03
116000	9.0010000000e-03
117000	9.0020000000e-03
118000	9.9980000000e-03
119000	7.9990000000e-03
120000	8.5120000000e-03
121000	9.0020000000e-03
122000	8.9990000000e-03
123000	1.2001000000e-02
124000	9.0010000000e-03
125000	9.0010000000e-03
126000	9.0010000000e-03
127000	9.0000000000e-03
128000	1.0000000000e-02
129000	1.1514000000e-02
130000	9.0020000000e-03
131000	1.0002000000e-02
132000	1.1002000000e-02
133000	1.1000000000e-02
134000	1.0002000000e-02
135000	1.1000000000e-02
136000	1.0509000000e-02
137000	1.2001000000e-02
138000	1.2001000000e-02
139000	1.1000000000e-02
140000	1.3001000000e-02
141000	1.1005000000e-02
142000	1.0999000000e-02
143000	1.1511000000e-02
144000	1.3001000000e-02
145000	1.1001000000e-02
146000	1.1004000000e-02
147000	1.1002000000e-02
148000	1.2001000000e-02
149000	1.1997000000e-02
150000	1.1506000000e-02
151000	1.1000000000e-02
152000	1.2001000000e-02
153000	1.4003000000e-02
154000	1.5000000000e-02
155000	1.3002000000e-02
156000	1.2511000000e-02
157000	1.3004000000e-02
158000	1.2004000000e-02
159000	1.3001000000e-02
160000	1.2002000000e-02
161000	1.2999000000e-02
162000	1.5000000000e-02
163000	1.4513000000e-02
164000	1.3999000000e-02
165000	1.3002000000e-02
166000	1.3998000000e-02
167000	1.5001000000e-02
168000	1.5999000000e-02
169000	1.3001000000e-02
170000	1.6002000000e-02
171000	1.5001000000e-02
172000	1.4000000000e-02
173000	1.3000000000e-02
174000	1.3507000000e-02
175000	1.4001000000e-02
176000	1.5001000000e-02
177000	1.7003000000e-02
178000	1.5002000000e-02
179000	1.6001000000e-02
180000	1.4509000000e-02
181000	1.6001000000e-02
182000	1.7002000000e-02
183000	1.5003000000e-02
184000	1.7001000000e-02
185000	1.5512000000e-02
186000	1.5001000000e-02
187000	1.6001000000e-02
188000	1.5002000000e-02
189000	1.5003000000e-02
190000	1.7515000000e-02
191000	1.5004000000e-02
192000	1.7002000000e-02
193000	1.7002000000e-02
194000	1.6001000000e-02
195000	1.6515000000e-02
196000	1.7000000000e-02
197000	1.7001000000e-02
198000	1.7003000000e-02
199000	1.7000000000e-02
200000	1.6509000000e-02
201000	1.6005000000e-02
202000	1.8001000000e-02
203000	1.8002000000e-02
204000	1.6999000000e-02
205000	1.8512000000e-02
206000	1.6001000000e-02
207000	2.0001000000e-02
208000	1.6003000000e-02
209000	1.9510000000e-02
210000	1.9001000000e-02
211000	1.9002000000e-02
212000	1.9001000000e-02
213000	1.6999000000e-02
214000	1.8002000000e-02
215000	1.8003000000e-02
216000	1.6001000000e-02
217000	1.9997000000e-02
218000	2.1506000000e-02
219000	2.0002000000e-02
220000	2.1002000000e-02
221000	1.8002000000e-02
222000	1.8508000000e-02
223000	1.9004000000e-02
224000	1.9000000000e-02
225000	1.9003000000e-02
226000	1.8392000000e-02
227000	1.9001000000e-02
228000	1.9001000000e-02
229000	1.8004000000e-02
230000	1.9002000000e-02
231000	1.9002000000e-02
232000	1.9001000000e-02
233000	2.1002000000e-02
234000	2.1998000000e-02
235000	2.1003000000e-02
236000	2.0003000000e-02
237000	1.9001000000e-02
238000	2.1001000000e-02
239000	2.1509000000e-02
240000	2.1002000000e-02
241000	2.2005000000e-02
242000	2.1000000000e-02
243000	2.2004000000e-02
244000	2.1001000000e-02
245000	2.4001000000e-02
246000	2.1506000000e-02
247000	2.1003000000e-02
248000	2.1001000000e-02
249000	2.1001000000e-02
250000	2.0116000000e-02
251000	2.3003000000e-02
252000	2.1001000000e-02
253000	2.0999000000e-02
254000	2.1003000000e-02
255000	2.4002000000e-02
256000	2.1001000000e-02
257000	2.3507000000e-02
258000	2.0002000000e-02
259000	2.3001000000e-02
260000	2.1002000000e-02
261000	2.3507000000e-02
262000	2.3001000000e-02
263000	2.4001000000e-02
264000	2.0507000000e-02
265000	2.2003000000e-02
266000	2.1002000000e-02
267000	2.0002000000e-02
268000	2.1508000000e-02
269000	2.7004000000e-02
270000	2.2000000000e-02
271000	2.5999000000e-02
272000	2.3002000000e-02
273000	2.2001000000e-02
274000	2.3003000000e-02
275000	2.1507000000e-02
276000	2.2001000000e-02
277000	2.2001000000e-02
278000	2.5002000000e-02
279000	2.4510000000e-02
280000	2.3002000000e-02
281000	2.3000000000e-02
282000	2.1507000000e-02
283000	2.3004000000e-02
284000	2.5001000000e-02
285000	2.4002000000e-02
286000	2.5005000000e-02
287000	2.3002000000e-02
288000	2.6999000000e-02
289000	2.4508000000e-02
290000	2.7001000000e-02
291000	2.9000000000e-02
292000	2.4511000000e-02
293000	2.5002000000e-02
294000	2.5000000000e-02
295000	2.5064000000e-02
296000	2.4001000000e-02
297000	2.8001000000e-02
298000	2.7505000000e-02
299000	2.6003000000e-02
300000	2.4002000000e-02
301000	2.5504000000e-02
302000	2.7056000000e-02
303000	2.6003000000e-02
304000	2.6507000000e-02
305000	2.7003000000e-02
306000	2.8002000000e-02
307000	2.9513000000e-02
308000	2.5001000000e-02
309000	2.9000000000e-02
310000	2.7508000000e-02
311000	2.7003000000e-02
312000	2.5002000000e-02
313000	2.4506000000e-02
314000	2.9002000000e-02
315000	2.9001000000e-02
316000	2.6507000000e-02
317000	2.8001000000e-02
318000	2.9001000000e-02
319000	2.5001000000e-02
320000	2.9002000000e-02
321000	2.6002000000e-02
322000	2.6506000000e-02
323000	2.7002000000e-02
324000	3.0002000000e-02
325000	2.6506000000e-02
326000	2.8003000000e-02
327000	2.8002000000e-02
328000	3.0507000000e-02
329000	2.7003000000e-02
330000	2.9003000000e-02
331000	2.9507000000e-02
332000	3.2001000000e-02
333000	2.9000000000e-02
334000	2.7510000000e-02
335000	3.4004000000e-02
336000	2.9507000000e-02
337000	3.2003000000e-02
338000	3.0003000000e-02
339000	3.0507000000e-02
340000	2.8004000000e-02
341000	3.0002000000e-02
342000	2.9507000000e-02
343000	2.8003000000e-02
344000	2.9001000000e-02
345000	3.0511000000e-02
346000	3.0003000000e-02
347000	3.0505000000e-02
348000	3.0003000000e-02
349000	3.3004000000e-02
350000	3.2511000000e-02
351000	3.3003000000e-02
352000	3.0002000000e-02
353000	3.4001000000e-02
354000	3.2003000000e-02
355000	3.1507000000e-02
356000	3.1002000000e-02
357000	3.1001000000e-02
358000	3.2509000000e-02
359000	3.1003000000e-02
360000	3.3505000000e-02
361000	3.7002000000e-02
362000	3.3004000000e-02
363000	3.4002000000e-02
364000	3.2001000000e-02
365000	3.2506000000e-02
366000	3.2003000000e-02
367000	3.1001000000e-02
368000	3.5511000000e-02
369000	3.3003000000e-02
370000	3.2506000000e-02
371000	3.5002000000e-02
372000	3.4001000000e-02
373000	3.5003000000e-02
374000	3.3002000000e-02
375000	3.4129000000e-02
376000	3.1004000000e-02
377000	3.3512000000e-02
378000	3.2003000000e-02
379000	3.6000000000e-02
380000	3.5510000000e-02
381000	3.1002000000e-02
382000	3.6508000000e-02
383000	3.2002000000e-02
384000	3.5000000000e-02
385000	3.1002000000e-02
386000	3.3001000000e-02
387000	3.4506000000e-02
388000	3.5002000000e-02
389000	3.3002000000e-02
390000	3.4004000000e-02
391000	3.4004000000e-02
392000	3.3259000000e-02
393000	3.6004000000e-02
394000	3.4509000000e-02
395000	3.7001000000e-02
396000	3.5002000000e-02
397000	3.3000000000e-02
398000	3.3002000000e-02
399000	3.5507000000e-02
400000	3.5003000000e-02
401000	3.8507000000e-02
402000	3.8003000000e-02
403000	3.8003000000e-02
404000	3.5508000000e-02
405000	3.5004000000e-02
406000	3.7509000000e-02
407000	4.0004000000e-02
408000	3.6507000000e-02
409000	3.8002000000e-02
410000	3.4507000000e-02
411000	3.8002000000e-02
412000	3.7002000000e-02
413000	3.6508000000e-02
414000	3.7004000000e-02
415000	4.0002000000e-02
416000	3.8002000000e-02
417000	3.4511000000e-02
418000	3.7004000000e-02
419000	3.9510000000e-02
420000	3.9003000000e-02
421000	3.7508000000e-02
422000	3.9003000000e-02
423000	4.1503000000e-02
424000	3.7002000000e-02
425000	3.7000000000e-02
426000	4.0004000000e-02
427000	3.9004000000e-02
428000	6.2006000000e-02
429000	3.8506000000e-02
430000	3.8003000000e-02
431000	3.9511000000e-02
432000	3.8003000000e-02
433000	4.0240000000e-02
434000	4.1004000000e-02
435000	3.9002000000e-02
436000	3.7002000000e-02
437000	3.8003000000e-02
438000	3.7511000000e-02
439000	4.0004000000e-02
440000	4.3505000000e-02
441000	4.2003000000e-02
442000	4.2508000000e-02
443000	4.1005000000e-02
444000	4.0156000000e-02
445000	4.1004000000e-02
446000	4.0512000000e-02
447000	3.9004000000e-02
448000	4.0507000000e-02
449000	4.0005000000e-02
450000	3.9508000000e-02
451000	4.1003000000e-02
452000	4.3512000000e-02
453000	4.3004000000e-02
454000	4.4508000000e-02
455000	4.0004000000e-02
456000	4.1509000000e-02
457000	4.4002000000e-02
458000	3.9114000000e-02
459000	4.0003000000e-02
460000	4.0206000000e-02
461000	4.4004000000e-02
462000	3.9506000000e-02
463000	4.2002000000e-02
464000	4.2509000000e-02
465000	4.2003000000e-02
466000	4.5509000000e-02
467000	4.1002000000e-02
468000	4.1506000000e-02
469000	4.5003000000e-02
470000	4.7513000000e-02
471000	4.3002000000e-02
472000	4.4509000000e-02
473000	4.4001000000e-02
474000	4.5004000000e-02
475000	4.3005000000e-02
476000	4.0002000000e-02
477000	4.7510000000e-02
478000	4.2004000000e-02
479000	4.4510000000e-02
480000	4.6004000000e-02
481000	4.4509000000e-02
482000	4.4004000000e-02
483000	4.1510000000e-02
484000	4.6003000000e-02
485000	4.6331000000e-02
486000	4.6006000000e-02
487000	4.6509000000e-02
488000	4.7004000000e-02
489000	4.3164000000e-02
490000	5.0005000000e-02
491000	4.5003000000e-02
492000	4.6509000000e-02
493000	4.5004000000e-02
494000	4.4510000000e-02
495000	4.7005000000e-02
496000	4.5513000000e-02
497000	4.6004000000e-02
498000	4.5511000000e-02
499000	4.5003000000e-02
500000	4.5005000000e-02
501000	4.8512000000e-02
502000	4.6003000000e-02
503000	4.6514000000e-02
504000	4.3003000000e-02
505000	4.5510000000e-02
506000	4.9004000000e-02
507000	4.7510000000e-02
508000	4.7006000000e-02
509000	4.4004000000e-02
510000	4.9511000000e-02
511000	4.8005000000e-02
512000	4.2508000000e-02
513000	5.3005000000e-02
514000	4.6511000000e-02
515000	4.8005000000e-02
516000	4.9510000000e-02
517000	5.0508000000e-02
518000	4.8004000000e-02
519000	4.7512000000e-02
520000	5.2004000000e-02
521000	5.2510000000e-02
522000	4.6510000000e-02
523000	4.9004000000e-02
524000	5.0511000000e-02
525000	5.4007000000e-02
526000	5.5513000000e-02
527000	5.0512000000e-02
528000	4.9004000000e-02
529000	4.8510000000e-02
530000	5.3005000000e-02
531000	5.0510000000e-02
532000	4.6510000000e-02
533000	5.1004000000e-02
534000	5.2507000000e-02
535000	5.2004000000e-02
536000	5.1007000000e-02
537000	5.4508000000e-02
538000	5.5004000000e-02
539000	5.1511000000e-02
540000	5.0514000000e-02
541000	5.4005000000e-02
542000	5.0509000000e-02
543000	5.0002000000e-02
544000	5.5511000000e-02
545000	5.1509000000e-02
546000	5.1003000000e-02
547000	5.2507000000e-02
548000	5.4004000000e-02
549000	5.2004000000e-02
550000	5.0508000000e-02
551000	5.1003000000e-02
552000	5.1511000000e-02
553000	4.8002000000e-02
554000	5.5005000000e-02
555000	5.6513000000e-02
556000	5.5004000000e-02
557000	5.4004000000e-02
558000	4.9512000000e-02
559000	5.6005000000e-02
560000	5.3510000000e-02
561000	5.4511000000e-02
562000	5.4005000000e-02
563000	5.5510000000e-02
564000	5.3511000000e-02
565000	5.2004000000e-02
566000	5.6509000000e-02
567000	5.3003000000e-02
568000	5.2005000000e-02
569000	5.1509000000e-02
570000	5.7009000000e-02
